Date,Open,High,Low,Close,Adj Close,Volume
2023-05-09,308.0,310.0400085449219,306.30999755859375,307.0,305.6831359863281,21340800
2023-05-10,308.6199951171875,313.0,307.6700134277344,312.30999755859375,310.9703674316406,30078000
2023-05-11,310.1000061035156,311.1199951171875,306.260009765625,310.1099853515625,308.77978515625,31680200
2023-05-12,310.54998779296875,310.6499938964844,306.6000061035156,308.9700012207031,307.64471435546875,19758100
2023-05-15,309.1000061035156,309.8999938964844,307.5899963378906,309.4599914550781,308.1325988769531,16336500
2023-05-16,309.8299865722656,313.7099914550781,309.8299865722656,311.739990234375,310.4028015136719,26730300
2023-05-17,312.2900085449219,314.42999267578125,310.739990234375,314.0,313.33660888671875,24315000
2023-05-18,314.5299987792969,319.0400085449219,313.7200012207031,318.5199890136719,317.8470458984375,27276000
2023-05-19,316.739990234375,318.75,316.3699951171875,318.3399963378906,317.66741943359375,27529500
2023-05-22,318.6000061035156,322.5899963378906,318.010009765625,321.17999267578125,320.5014343261719,24115700
2023-05-23,320.0299987792969,322.7200012207031,315.25,315.260009765625,314.59393310546875,30797200
2023-05-24,314.7300109863281,316.5,312.6099853515625,313.8500061035156,313.1869201660156,23384900
2023-05-25,323.239990234375,326.8999938964844,320.0,325.9200134277344,325.2314147949219,43301700
2023-05-26,324.0199890136719,333.3999938964844,323.8800048828125,332.8900146484375,332.18670654296875,36630600
2023-05-30,335.2300109863281,335.739990234375,330.5199890136719,331.2099914550781,330.5102233886719,29503100
2023-05-31,332.2900085449219,335.94000244140625,327.3299865722656,328.3900146484375,327.6961975097656,45950600
2023-06-01,325.92999267578125,333.5299987792969,324.7200012207031,332.5799865722656,331.8773193359375,26773900
2023-06-02,334.25,337.5,332.54998779296875,335.3999938964844,334.6913757324219,25864000
2023-06-05,335.2200012207031,338.55999755859375,334.6600036621094,335.94000244140625,335.2302551269531,21307100
2023-06-06,335.3299865722656,335.3699951171875,332.1700134277344,333.67999267578125,332.9750061035156,20396200
2023-06-07,331.6499938964844,334.489990234375,322.5,323.3800048828125,322.69677734375,40717100
2023-06-08,323.94000244140625,326.6400146484375,323.3500061035156,325.260009765625,324.57281494140625,23277700
2023-06-09,324.989990234375,329.989990234375,324.4100036621094,326.7900085449219,326.0995788574219,22514900
2023-06-12,328.5799865722656,332.1000061035156,325.1600036621094,331.8500061035156,331.1488952636719,24260300
2023-06-13,334.4700012207031,336.9800109863281,330.3900146484375,334.2900085449219,333.583740234375,22951300
2023-06-14,334.3399963378906,339.0400085449219,332.80999755859375,337.3399963378906,336.6272888183594,26003800
2023-06-15,337.4800109863281,349.8399963378906,337.20001220703125,348.1000061035156,347.36456298828125,38899100
2023-06-16,351.32000732421875,351.4700012207031,341.95001220703125,342.3299865722656,341.6067199707031,46533600
2023-06-20,339.30999755859375,342.0799865722656,335.8599853515625,338.04998779296875,337.3357849121094,26375400
2023-06-21,336.3699951171875,337.7300109863281,332.07000732421875,333.55999755859375,332.8552551269531,25117800
2023-06-22,334.1199951171875,340.1199951171875,333.3399963378906,339.7099914550781,338.9922790527344,23556800
2023-06-23,334.3599853515625,337.9599914550781,333.45001220703125,335.0199890136719,334.3121643066406,23084700
2023-06-26,333.7200012207031,336.1099853515625,328.489990234375,328.6000061035156,327.90576171875,21520600
2023-06-27,331.8599853515625,336.1499938964844,329.29998779296875,334.57000732421875,333.8631591796875,24354100
2023-06-28,334.6600036621094,337.9800109863281,333.80999755859375,335.8500061035156,335.14044189453125,20259500
2023-06-29,334.7099914550781,336.1099853515625,332.6199951171875,335.04998779296875,334.34210205078125,16997000
2023-06-30,337.75,342.7300109863281,337.20001220703125,340.5400085449219,339.8205261230469,26823800
2023-07-03,339.19000244140625,340.8999938964844,336.57000732421875,337.989990234375,337.2759094238281,12508700
2023-07-05,335.0899963378906,341.6499938964844,334.7300109863281,338.1499938964844,337.4355773925781,18172400
2023-07-06,337.29998779296875,342.989990234375,335.5,341.2699890136719,340.5489807128906,28161200
2023-07-07,339.32000732421875,341.7900085449219,337.0,337.2200012207031,336.5075378417969,21185300
2023-07-10,334.6000061035156,335.2300109863281,327.5899963378906,331.8299865722656,331.12890625,32791400
2023-07-11,331.05999755859375,332.8599853515625,327.0,332.4700012207031,331.767578125,26698200
2023-07-12,336.6000061035156,341.6499938964844,335.6700134277344,337.20001220703125,336.4875793457031,29995300
2023-07-13,339.55999755859375,343.739990234375,339.0199890136719,342.6600036621094,341.93603515625,20567200
2023-07-14,347.5899963378906,351.42999267578125,344.30999755859375,345.239990234375,344.5105895996094,28302200
2023-07-17,345.67999267578125,346.989990234375,342.20001220703125,345.7300109863281,344.99957275390625,20363900
2023-07-18,345.8299865722656,366.7799987792969,342.1700134277344,359.489990234375,358.73046875,64872700
2023-07-19,361.75,362.4599914550781,352.44000244140625,355.0799865722656,354.3298034667969,39732900
2023-07-20,353.57000732421875,357.9700012207031,345.3699951171875,346.8699951171875,346.13714599609375,33778400
2023-07-21,349.1499938964844,350.29998779296875,339.8299865722656,343.7699890136719,343.043701171875,69368900
2023-07-24,345.8500061035156,346.9200134277344,342.30999755859375,345.1099853515625,344.380859375,26678100
2023-07-25,347.1099853515625,351.8900146484375,345.07000732421875,350.9800109863281,350.23846435546875,41637700
2023-07-26,341.44000244140625,344.6700134277344,333.1099853515625,337.7699890136719,337.0563659667969,58383700
2023-07-27,340.4800109863281,341.3299865722656,329.04998779296875,330.7200012207031,330.0212707519531,39635300
2023-07-28,333.6700134277344,340.010009765625,333.1700134277344,338.3699951171875,337.65509033203125,28484900
2023-07-31,336.9200134277344,337.70001220703125,333.3599853515625,335.9200134277344,335.2102966308594,25446000
2023-08-01,335.19000244140625,338.5400085449219,333.70001220703125,336.3399963378906,335.62939453125,18311900
2023-08-02,333.6300048828125,333.6300048828125,326.3599853515625,327.5,326.8080749511719,27761300
2023-08-03,326.0,329.8800048828125,325.95001220703125,326.6600036621094,325.9698486328125,18253700
2023-08-04,331.8800048828125,335.1400146484375,327.239990234375,327.7799987792969,327.0874938964844,23727700
2023-08-07,328.3699951171875,331.1099853515625,327.5199890136719,330.1099853515625,329.41253662109375,17741500
2023-08-08,326.9599914550781,328.75,323.0,326.04998779296875,325.3611145019531,22327600
2023-08-09,326.4700012207031,327.1099853515625,321.04998779296875,322.2300109863281,321.5492248535156,22373300
2023-08-10,326.0199890136719,328.260009765625,321.17999267578125,322.92999267578125,322.2477111816406,20113700
2023-08-11,320.260009765625,322.4100036621094,319.2099914550781,321.010009765625,320.331787109375,24342600
2023-08-14,321.3900146484375,324.05999755859375,320.0799865722656,324.0400085449219,323.35540771484375,18836100
2023-08-15,323.0,325.0899963378906,320.8999938964844,321.8599853515625,321.1799621582031,16966300
2023-08-16,320.79998779296875,324.4200134277344,319.79998779296875,320.3999938964844,320.3999938964844,20698900
2023-08-17,320.5400085449219,321.8699951171875,316.2099914550781,316.8800048828125,316.8800048828125,21257200
2023-08-18,314.489990234375,318.3800048828125,311.54998779296875,316.4800109863281,316.4800109863281,24744800
2023-08-21,317.92999267578125,322.7699890136719,317.0400085449219,321.8800048828125,321.8800048828125,24040000
2023-08-22,325.5,326.0799865722656,321.4599914550781,322.4599914550781,322.4599914550781,16102000
2023-08-23,323.82000732421875,329.20001220703125,323.4599914550781,327.0,327.0,21166400
2023-08-24,332.8500061035156,332.9800109863281,319.9599914550781,319.9700012207031,319.9700012207031,23281400
2023-08-25,321.4700012207031,325.3599853515625,318.79998779296875,322.9800109863281,322.9800109863281,21684100
2023-08-28,325.6600036621094,326.1499938964844,321.7200012207031,323.70001220703125,323.70001220703125,14808500
2023-08-29,321.8800048828125,328.9800109863281,321.8800048828125,328.4100036621094,328.4100036621094,19284600
2023-08-30,328.6700134277344,329.80999755859375,326.45001220703125,328.7900085449219,328.7900085449219,15222100
2023-08-31,329.20001220703125,330.9100036621094,326.7799987792969,327.760009765625,327.760009765625,26411000
2023-09-01,331.30999755859375,331.989990234375,326.7799987792969,328.6600036621094,328.6600036621094,14931200
2023-09-05,329.0,334.8500061035156,328.6600036621094,333.54998779296875,333.54998779296875,18553900
2023-09-06,333.3800048828125,334.4599914550781,330.17999267578125,332.8800048828125,332.8800048828125,17535800
2023-09-07,331.2900085449219,333.0799865722656,329.0299987792969,329.9100036621094,329.9100036621094,18381000
2023-09-08,330.0899963378906,336.1600036621094,329.4599914550781,334.2699890136719,334.2699890136719,19530100
2023-09-11,337.239990234375,338.4200134277344,335.42999267578125,337.94000244140625,337.94000244140625,16583300
2023-09-12,335.82000732421875,336.7900085449219,331.4800109863281,331.7699890136719,331.7699890136719,17565500
2023-09-13,331.30999755859375,336.8500061035156,331.1700134277344,336.05999755859375,336.05999755859375,16544400
2023-09-14,339.1499938964844,340.8599853515625,336.57000732421875,338.70001220703125,338.70001220703125,20267000
2023-09-15,336.9200134277344,337.3999938964844,329.6499938964844,330.2200012207031,330.2200012207031,37666900
2023-09-18,327.79998779296875,330.3999938964844,326.3599853515625,329.05999755859375,329.05999755859375,16834200
2023-09-19,326.1700134277344,329.3900146484375,324.510009765625,328.6499938964844,328.6499938964844,16505900
2023-09-20,329.510009765625,329.5899963378906,320.510009765625,320.7699890136719,320.7699890136719,21436500
2023-09-21,319.260009765625,325.3500061035156,315.0,319.5299987792969,319.5299987792969,35529500
2023-09-22,321.32000732421875,321.45001220703125,316.1499938964844,317.010009765625,317.010009765625,21447900
2023-09-25,316.5899963378906,317.6700134277344,315.0,317.5400085449219,317.5400085449219,17836000
2023-09-26,315.1300048828125,315.8800048828125,310.0199890136719,312.1400146484375,312.1400146484375,26297600
2023-09-27,312.29998779296875,314.29998779296875,309.69000244140625,312.7900085449219,312.7900085449219,19410100
2023-09-28,310.989990234375,315.4800109863281,309.45001220703125,313.6400146484375,313.6400146484375,19683600
2023-09-29,317.75,319.4700012207031,314.9800109863281,315.75,315.75,24140300
2023-10-02,316.2799987792969,321.8900146484375,315.17999267578125,321.79998779296875,321.79998779296875,20570000
2023-10-03,320.8299865722656,321.3900146484375,311.2099914550781,313.3900146484375,313.3900146484375,21033500
2023-10-04,314.0299987792969,320.0400085449219,314.0,318.9599914550781,318.9599914550781,20720100
2023-10-05,319.0899963378906,319.9800109863281,314.8999938964844,319.3599853515625,319.3599853515625,16965600
2023-10-06,316.54998779296875,329.19000244140625,316.29998779296875,327.260009765625,327.260009765625,25645500
2023-10-09,324.75,330.29998779296875,323.17999267578125,329.82000732421875,329.82000732421875,19891200
2023-10-10,330.9599914550781,331.1000061035156,327.6700134277344,328.3900146484375,328.3900146484375,20557100
2023-10-11,331.2099914550781,332.82000732421875,329.1400146484375,332.4200134277344,332.4200134277344,20063200
2023-10-12,330.57000732421875,333.6300048828125,328.7200012207031,331.1600036621094,331.1600036621094,19313100
2023-10-13,332.3800048828125,333.8299865722656,326.3599853515625,327.7300109863281,327.7300109863281,21072400
2023-10-16,331.04998779296875,336.1400146484375,330.6000061035156,332.6400146484375,332.6400146484375,22158000
2023-10-17,329.5899963378906,333.4599914550781,327.4100036621094,332.05999755859375,332.05999755859375,18338500
2023-10-18,332.489990234375,335.5899963378906,328.29998779296875,330.1099853515625,330.1099853515625,23153600
2023-10-19,332.1499938964844,336.8800048828125,330.9100036621094,331.32000732421875,331.32000732421875,25052100
2023-10-20,331.7200012207031,331.9200134277344,325.45001220703125,326.6700134277344,326.6700134277344,25012600
2023-10-23,325.4700012207031,332.7300109863281,324.3900146484375,329.32000732421875,329.32000732421875,24374700
2023-10-24,331.29998779296875,331.8399963378906,327.6000061035156,330.5299987792969,330.5299987792969,31153600
2023-10-25,345.0199890136719,346.20001220703125,337.6199951171875,340.6700134277344,340.6700134277344,55053800
2023-10-26,340.5400085449219,341.6300048828125,326.94000244140625,327.8900146484375,327.8900146484375,37828500
2023-10-27,330.42999267578125,336.7200012207031,328.3999938964844,329.80999755859375,329.80999755859375,29835200
2023-10-30,333.4100036621094,339.45001220703125,331.8299865722656,337.30999755859375,337.30999755859375,22811600
